sku_id,pack_id_db,gtin,swissmedic_no8,preparation_id,product_name,description_de,form_type,form_type_raw,container_count,unit_count,volume_per_unit,volume_unit,total_volume,dose_count,multiplier,multiplied_count,total_units,substance_name,substance_qty,substance_qty_raw,substance_unit,total_substance,is_alt,annotation,parse_confidence,parse_pattern,org_gen_code,atc_code,public_price,exfactory_price
9361,9030,7680657230017,65723001,3387,Oxycodon-Naloxon Sandoz,30 Stk,,,,30.0,,,,,,,30,Oxycodoni hydrochloridum,5.0,5,mg,150.0,0,,HIGH,P9_SIMPLE,G,N02AA55,26.35,9.13
9362,9032,7680657230031,65723003,3387,Oxycodon-Naloxon Sandoz,30 Stk,,,,30.0,,,,,,,30,Oxycodoni hydrochloridum,5.0,5,mg,150.0,0,,HIGH,P9_SIMPLE,G,N02AA55,31.6,13.94
9363,9034,7680657230055,65723005,3387,Oxycodon-Naloxon Sandoz,30 Stk,,,,30.0,,,,,,,30,Oxycodoni hydrochloridum,5.0,5,mg,150.0,0,,HIGH,P9_SIMPLE,G,N02AA55,42.0,23.51
9364,9036,7680657230093,65723009,3387,Oxycodon-Naloxon Sandoz,30 Stk,,,,30.0,,,,,,,30,Oxycodoni hydrochloridum,5.0,5,mg,150.0,0,,HIGH,P9_SIMPLE,G,N02AA55,63.75,43.53
9365,9031,7680657230116,65723011,3387,Oxycodon-Naloxon Sandoz,60 Stk,,,,60.0,,,,,,,60,Oxycodoni hydrochloridum,5.0,5,mg,300.0,0,,HIGH,P9_SIMPLE,G,N02AA55,33.9,16.06
9366,9033,7680657230123,65723012,3387,Oxycodon-Naloxon Sandoz,60 Stk,,,,60.0,,,,,,,60,Oxycodoni hydrochloridum,5.0,5,mg,300.0,0,,HIGH,P9_SIMPLE,G,N02AA55,43.05,24.51
9367,9035,7680657230130,65723013,3387,Oxycodon-Naloxon Sandoz,60 Stk,,,,60.0,,,,,,,60,Oxycodoni hydrochloridum,5.0,5,mg,300.0,0,,HIGH,P9_SIMPLE,G,N02AA55,65.3,44.94
9368,9037,7680657230154,65723015,3387,Oxycodon-Naloxon Sandoz,60 Stk,,,,60.0,,,,,,,60,Oxycodoni hydrochloridum,5.0,5,mg,300.0,0,,HIGH,P9_SIMPLE,G,N02AA55,107.85,84.08
9369,8994,7680657420012,65742001,3379,Oxycodon-Naloxon-Mepha,30 Stk,,,,30.0,,,,,,,30,Oxycodoni hydrochloridum,5.0,5,mg,150.0,0,,HIGH,P9_SIMPLE,G,N02AA55,26.35,9.13
9370,8995,7680657420029,65742002,3379,Oxycodon-Naloxon-Mepha,60 Stk,,,,60.0,,,,,,,60,Oxycodoni hydrochloridum,5.0,5,mg,300.0,0,,HIGH,P9_SIMPLE,G,N02AA55,33.9,16.06
9371,8996,7680657420036,65742003,3379,Oxycodon-Naloxon-Mepha,30 Stk,,,,30.0,,,,,,,30,Oxycodoni hydrochloridum,5.0,5,mg,150.0,0,,HIGH,P9_SIMPLE,G,N02AA55,31.6,13.94
9372,8997,7680657420043,65742004,3379,Oxycodon-Naloxon-Mepha,60 Stk,,,,60.0,,,,,,,60,Oxycodoni hydrochloridum,5.0,5,mg,300.0,0,,HIGH,P9_SIMPLE,G,N02AA55,43.05,24.51
9373,8998,7680657420050,65742005,3379,Oxycodon-Naloxon-Mepha,30 Stk,,,,30.0,,,,,,,30,Oxycodoni hydrochloridum,5.0,5,mg,150.0,0,,HIGH,P9_SIMPLE,G,N02AA55,42.0,23.51
9374,8999,7680657420067,65742006,3379,Oxycodon-Naloxon-Mepha,60 Stk,,,,60.0,,,,,,,60,Oxycodoni hydrochloridum,5.0,5,mg,300.0,0,,HIGH,P9_SIMPLE,G,N02AA55,65.3,44.94
9375,9000,7680657420074,65742007,3379,Oxycodon-Naloxon-Mepha,30 Stk,,,,30.0,,,,,,,30,Oxycodoni hydrochloridum,5.0,5,mg,150.0,0,,HIGH,P9_SIMPLE,G,N02AA55,63.75,43.53
9376,9001,7680657420081,65742008,3379,Oxycodon-Naloxon-Mepha,60 Stk,,,,60.0,,,,,,,60,Oxycodoni hydrochloridum,5.0,5,mg,300.0,0,,HIGH,P9_SIMPLE,G,N02AA55,107.85,84.08
9377,5923,7680548710154,54871015,2256,Oxycontin,30 Stk,,,,30.0,,,,,,,30,Oxycodoni hydrochloridum,5.0,5,mg,150.0,0,,HIGH,P9_SIMPLE,O,N02AA05,17.9,8.0
9378,5924,7680548710239,54871023,2256,Oxycontin,60 Stk,,,,60.0,,,,,,,60,Oxycodoni hydrochloridum,5.0,5,mg,300.0,0,,HIGH,P9_SIMPLE,O,N02AA05,31.65,14.07
9379,5925,7680548710314,54871031,2256,Oxycontin,30 Stk,,,,30.0,,,,,,,30,Oxycodoni hydrochloridum,5.0,5,mg,150.0,0,,HIGH,P9_SIMPLE,O,N02AA05,31.05,13.53
9380,5926,7680548710581,54871058,2256,Oxycontin,60 Stk,,,,60.0,,,,,,,60,Oxycodoni hydrochloridum,5.0,5,mg,300.0,0,,HIGH,P9_SIMPLE,O,N02AA05,44.4,25.86
9381,5927,7680548710666,54871066,2256,Oxycontin,30 Stk,,,,30.0,,,,,,,30,Oxycodoni hydrochloridum,5.0,5,mg,150.0,0,,HIGH,P9_SIMPLE,O,N02AA05,47.5,28.75
9382,5928,7680548710741,54871074,2256,Oxycontin,60 Stk,,,,60.0,,,,,,,60,Oxycodoni hydrochloridum,5.0,5,mg,300.0,0,,HIGH,P9_SIMPLE,O,N02AA05,75.1,54.25
9383,5929,7680548710826,54871082,2256,Oxycontin,30 Stk,,,,30.0,,,,,,,30,Oxycodoni hydrochloridum,5.0,5,mg,150.0,0,,HIGH,P9_SIMPLE,O,N02AA05,71.35,50.83
9384,5930,7680548710901,54871090,2256,Oxycontin,60 Stk,,,,60.0,,,,,,,60,Oxycodoni hydrochloridum,5.0,5,mg,300.0,0,,HIGH,P9_SIMPLE,O,N02AA05,122.95,98.47
9385,5921,7680548711045,54871104,2256,Oxycontin,30 Stk,,,,30.0,,,,,,,30,Oxycodoni hydrochloridum,5.0,5,mg,150.0,0,,HIGH,P9_SIMPLE,O,N02AA05,15.6,5.88
9386,5922,7680548711120,54871112,2256,Oxycontin,60 Stk,,,,60.0,,,,,,,60,Oxycodoni hydrochloridum,5.0,5,mg,300.0,0,,HIGH,P9_SIMPLE,O,N02AA05,27.6,10.33
9387,5931,7680553520014,55352001,2257,Oxynorm,Fl 30 ml,BOTTLE,Fl,1.0,,30.0,ml,30.0,,,,1,Oxycodoni hydrochloridum,10.0,10,mg,10.0,0,,HIGH,P6_FORM_VOL,,N02AA05,33.75,15.94
9388,5932,7680593020017,59302001,2258,Oxynorm,30 Stk,,,,30.0,,,,,,,30,Oxycodoni hydrochloridum,5.0,5,mg,150.0,0,,HIGH,P9_SIMPLE,,N02AA05,26.0,8.83
9389,5933,7680593020024,59302002,2258,Oxynorm,60 Stk,,,,60.0,,,,,,,60,Oxycodoni hydrochloridum,5.0,5,mg,300.0,0,,HIGH,P9_SIMPLE,,N02AA05,33.3,15.53
9390,5934,7680593020031,59302003,2258,Oxynorm,30 Stk,,,,30.0,,,,,,,30,Oxycodoni hydrochloridum,5.0,5,mg,150.0,0,,HIGH,P9_SIMPLE,,N02AA05,32.15,14.48
9391,5935,7680593020048,59302004,2258,Oxynorm,60 Stk,,,,60.0,,,,,,,60,Oxycodoni hydrochloridum,5.0,5,mg,300.0,0,,HIGH,P9_SIMPLE,,N02AA05,44.15,25.48
9392,5936,7680593020055,59302005,2258,Oxynorm,30 Stk,,,,30.0,,,,,,,30,Oxycodoni hydrochloridum,5.0,5,mg,150.0,0,,HIGH,P9_SIMPLE,,N02AA05,42.25,23.74
9393,5937,7680593020062,59302006,2258,Oxynorm,60 Stk,,,,60.0,,,,,,,60,Oxycodoni hydrochloridum,5.0,5,mg,300.0,0,,HIGH,P9_SIMPLE,,N02AA05,61.85,41.78
9394,5938,7680632040013,63204001,2259,Oxynorm,28 Stk,,,,28.0,,,,,,,28,Oxycodoni hydrochloridum,5.0,5,mg,140.0,0,,HIGH,P9_SIMPLE,,N02AA05,25.4,8.24
9395,5939,7680632040020,63204002,2259,Oxynorm,56 Stk,,,,56.0,,,,,,,56,Oxycodoni hydrochloridum,5.0,5,mg,280.0,0,,HIGH,P9_SIMPLE,,N02AA05,32.2,14.5
9396,5940,7680632040037,63204003,2259,Oxynorm,28 Stk,,,,28.0,,,,,,,28,Oxycodoni hydrochloridum,5.0,5,mg,140.0,0,,HIGH,P9_SIMPLE,,N02AA05,31.1,13.52
9397,5941,7680632040044,63204004,2259,Oxynorm,56 Stk,,,,56.0,,,,,,,56,Oxycodoni hydrochloridum,5.0,5,mg,280.0,0,,HIGH,P9_SIMPLE,,N02AA05,42.3,23.78
9398,5942,7680632040051,63204005,2259,Oxynorm,28 Stk,,,,28.0,,,,,,,28,Oxycodoni hydrochloridum,5.0,5,mg,140.0,0,,HIGH,P9_SIMPLE,,N02AA05,40.55,22.17
9399,5943,7680632040068,63204006,2259,Oxynorm,56 Stk,,,,56.0,,,,,,,56,Oxycodoni hydrochloridum,5.0,5,mg,280.0,0,,HIGH,P9_SIMPLE,,N02AA05,58.8,38.99
9400,11405,7680678570017,67857001,3842,Oyavas,Durchstf 4 ml,VIAL,Durchstf,1.0,,4.0,ml,4.0,,,,1,Bevacizumabum,100.0,100,mg,100.0,0,,HIGH,P6_FORM_VOL,,L01FG01,296.55,257.57
9401,11406,7680678570024,67857002,3842,Oyavas,Durchstf 16 ml,VIAL,Durchstf,1.0,,16.0,ml,16.0,,,,1,Bevacizumabum,100.0,100,mg,100.0,0,,HIGH,P6_FORM_VOL,,L01FG01,1063.55,962.84
9402,9319,7680666040010,66604001,3442,Ozempic FixDose,Fertpen 1.5 ml,PEN,Fertpen,1.0,,1.5,ml,1.5,,,,1,Semaglutidum,1.34,1.34,mg,1.34,0,,HIGH,P6_FORM_VOL,,A10BJ06,106.2,82.57
9403,9320,7680666040027,66604002,3442,Ozempic FixDose,2 Fertpen 1.500 ml,PEN,Fertpen,2.0,,1.5,ml,3.0,,,,2,Semaglutidum,1.34,1.34,mg,2.68,0,,HIGH,P4_N_FORM_VOL,,A10BJ06,136.7,104.79
9404,10174,7680666040034,66604003,3442,Ozempic FixDose,Fertpen 3 ml,PEN,Fertpen,1.0,,3.0,ml,3.0,,,,1,Semaglutidum,1.34,1.34,mg,1.34,0,,HIGH,P6_FORM_VOL,,A10BJ06,106.2,82.57
9405,5944,7680603240015,60324001,2260,Ozurdex intravitreales,1 Stk,,,,1.0,,,,,,,1,Dexamethasonum,0.7,0.7,mg,0.7,0,,HIGH,P9_SIMPLE,,S01BA01,1051.45,951.69
9406,6289,7680467690155,46769015,2384,PIGMANORM,30 ml,,,,,30.0,ml,30.0,,,,1,Hydrochinonum,50.0,50,mg,50.0,0,,HIGH,P9_SIMPLE,,D07XB05,26.75,9.51
9407,6321,7680441350198,44135019,2397,PK Merz,10x 500 ml,,,,,500.0,ml,5000.0,,10.0,500.0,10,Amantadini sulfas (2:1),200.0,200,mg,2000.0,0,,HIGH,P3_MULT_UNIT,,N04BB01,106.0,82.39
9408,6320,7680441350273,44135027,2397,PK Merz,2x 500 ml,,,,,500.0,ml,1000.0,,2.0,500.0,2,Amantadini sulfas (2:1),200.0,200,mg,400.0,0,,HIGH,P3_MULT_UNIT,,N04BB01,35.65,17.68
9409,6319,7680454130206,45413020,2396,PK Merz,100 Stk,,,,100.0,,,,,,,100,Amantadini sulfas (2:1),100.0,100,mg,10000.0,0,,HIGH,P9_SIMPLE,,N04BB01,26.75,9.49
9410,10662,7680668530014,66853001,3695,Paclitaxel Accord,Durchstf 5 ml,VIAL,Durchstf,1.0,,5.0,ml,5.0,,,,1,Paclitaxelum,30.0,30,mg,30.0,0,,HIGH,P6_FORM_VOL,G,L01CD01,37.5,19.3
9411,10663,7680668530021,66853002,3695,Paclitaxel Accord,Durchstf 16.7 ml,VIAL,Durchstf,1.0,,16.7,ml,16.7,,,,1,Paclitaxelum,30.0,30,mg,30.0,0,,HIGH,P6_FORM_VOL,G,L01CD01,84.35,62.47
9412,10664,7680668530038,66853003,3695,Paclitaxel Accord,Durchstf 25 ml,VIAL,Durchstf,1.0,,25.0,ml,25.0,,,,1,Paclitaxelum,30.0,30,mg,30.0,0,,HIGH,P6_FORM_VOL,G,L01CD01,121.65,96.58
9413,10665,7680668530045,66853004,3695,Paclitaxel Accord,Durchstf 50 ml,VIAL,Durchstf,1.0,,50.0,ml,50.0,,,,1,Paclitaxelum,30.0,30,mg,30.0,0,,HIGH,P6_FORM_VOL,G,L01CD01,220.25,187.43
9414,10666,7680668530052,66853005,3695,Paclitaxel Accord,Durchstf 100 ml,VIAL,Durchstf,1.0,,100.0,ml,100.0,,,,1,Paclitaxelum,30.0,30,mg,30.0,0,,HIGH,P6_FORM_VOL,G,L01CD01,403.25,355.7
9415,9595,7680630490018,63049001,2261,Paclitaxel Fresenius,Durchstf 1 Stk,VIAL,Durchstf,1.0,1.0,,,,,,,1,Paclitaxelum,30.0,30,mg,30.0,0,,HIGH,P5_FORM_STK,G,L01CD01,39.45,21.24
9416,9596,7680630490025,63049002,2261,Paclitaxel Fresenius,Durchstf 1 Stk,VIAL,Durchstf,1.0,1.0,,,,,,,1,Paclitaxelum,30.0,30,mg,30.0,0,,HIGH,P5_FORM_STK,G,L01CD01,84.35,62.47
9417,9597,7680630490032,63049003,2261,Paclitaxel Fresenius,Durchstf 1 Stk,VIAL,Durchstf,1.0,1.0,,,,,,,1,Paclitaxelum,30.0,30,mg,30.0,0,,HIGH,P5_FORM_STK,G,L01CD01,220.25,187.43
9418,5945,7680602280012,60228001,2262,Paclitaxel Labatec,Durchstf 8 ml,VIAL,Durchstf,1.0,,8.0,ml,8.0,,,,1,Paclitaxelum,30.0,30,mg,30.0,0,,HIGH,P6_FORM_VOL,G,L01CD01,39.45,21.22
9419,5946,7680602280029,60228002,2262,Paclitaxel Labatec,Durchstf 20 ml,VIAL,Durchstf,1.0,,20.0,ml,20.0,,,,1,Paclitaxelum,30.0,30,mg,30.0,0,,HIGH,P6_FORM_VOL,G,L01CD01,84.35,62.47
9420,5947,7680602280043,60228004,2262,Paclitaxel Labatec,Durchstf 50 ml,VIAL,Durchstf,1.0,,50.0,ml,50.0,,,,1,Paclitaxelum,30.0,30,mg,30.0,0,,HIGH,P6_FORM_VOL,G,L01CD01,220.25,187.43
9421,5948,7680569900091,56990009,2263,Paclitaxel Sandoz,Durchstf 5 ml,VIAL,Durchstf,1.0,,5.0,ml,5.0,,,,1,Paclitaxelum,30.0,30,mg,30.0,0,,HIGH,P6_FORM_VOL,G,L01CD01,37.5,19.32
9422,5949,7680569900107,56990010,2263,Paclitaxel Sandoz,Durchstf 16.7 ml,VIAL,Durchstf,1.0,,16.7,ml,16.7,,,,1,Paclitaxelum,30.0,30,mg,30.0,0,,HIGH,P6_FORM_VOL,G,L01CD01,85.75,63.8
9423,5950,7680569900114,56990011,2263,Paclitaxel Sandoz,Durchstf 25 ml,VIAL,Durchstf,1.0,,25.0,ml,25.0,,,,1,Paclitaxelum,30.0,30,mg,30.0,0,,HIGH,P6_FORM_VOL,G,L01CD01,121.65,96.59
9424,5951,7680569900121,56990012,2263,Paclitaxel Sandoz,Durchstf 50 ml,VIAL,Durchstf,1.0,,50.0,ml,50.0,,,,1,Paclitaxelum,30.0,30,mg,30.0,0,,HIGH,P6_FORM_VOL,G,L01CD01,220.25,187.43
9425,13413,7680691530012,69153001,4287,Paclitaxel-Albumin Spirig HC,Durchstf 1 Stk,VIAL,Durchstf,1.0,1.0,,,,,,,1,Paclitaxelum,100.0,100,mg,100.0,0,,HIGH,P5_FORM_STK,G,L01CD01,210.2,178.18
9426,5952,7680584450052,58445005,2265,Paclitaxel-Teva liquid,Durchstf 1 Stk,VIAL,Durchstf,1.0,1.0,,,,,,,1,Paclitaxelum,30.0,30,mg,30.0,0,,HIGH,P5_FORM_STK,G,L01CD01,39.45,21.22
9427,5953,7680584450069,58445006,2265,Paclitaxel-Teva liquid,Durchstf 1 Stk,VIAL,Durchstf,1.0,1.0,,,,,,,1,Paclitaxelum,30.0,30,mg,30.0,0,,HIGH,P5_FORM_STK,G,L01CD01,84.35,62.47
9428,5954,7680584450076,58445007,2265,Paclitaxel-Teva liquid,Durchstf 1 Stk,VIAL,Durchstf,1.0,1.0,,,,,,,1,Paclitaxelum,30.0,30,mg,30.0,0,,HIGH,P5_FORM_STK,G,L01CD01,131.45,106.13
9429,5955,7680584450083,58445008,2265,Paclitaxel-Teva liquid,Durchstf 1 Stk,VIAL,Durchstf,1.0,1.0,,,,,,,1,Paclitaxelum,30.0,30,mg,30.0,0,,HIGH,P5_FORM_STK,G,L01CD01,220.25,187.43
9430,12319,7680682910014,68291001,4048,Padcev,Durchstf 1 Stk,VIAL,Durchstf,1.0,1.0,,,,,,,1,Enfortumabum vedotinum,20.0,20,mg,20.0,0,,HIGH,P5_FORM_STK,,L01FX13,798.45,681.24
9431,12320,7680682910021,68291002,4048,Padcev,Durchstf 1 Stk,VIAL,Durchstf,1.0,1.0,,,,,,,1,Enfortumabum vedotinum,20.0,20,mg,20.0,0,,HIGH,P5_FORM_STK,,L01FX13,1189.05,1028.09
9432,5956,7680601310017,60131001,2266,Padmed Circosan,60 Stk,,,,60.0,,,,,,,60,Aconiti tuber,1.0,1,mg,60.0,0,,HIGH,P9_SIMPLE,K,C01EX,26.0,14.1
9433,5957,7680601310024,60131002,2266,Padmed Circosan,200 Stk,,,,200.0,,,,,,,200,Aconiti tuber,1.0,1,mg,200.0,0,,HIGH,P9_SIMPLE,K,C01EX,66.05,35.8
9434,11166,7680675410019,67541001,3795,Padmed Circosan N,Blist 60 Stk,BLISTER,Blist,60.0,60.0,,,,,,,60,Aucklandiae radicis pulvis,40.0,40,mg,2400.0,0,,HIGH,P5_FORM_STK,K,C01EX,26.0,14.07
9435,11167,7680675410026,67541002,3795,Padmed Circosan N,Blist 200 Stk,BLISTER,Blist,200.0,200.0,,,,,,,200,Aucklandiae radicis pulvis,40.0,40,mg,8000.0,0,,HIGH,P5_FORM_STK,K,C01EX,65.8,35.64
9436,5958,7680574780053,57478005,2267,Padmed Laxan,20 Stk,,,,20.0,,,,,,,20,Aloe extractum siccum normatum,12.5,12.5,mg,250.0,0,,HIGH,P9_SIMPLE,K,A06AB20,8.9,4.65
9437,5959,7680574780176,57478017,2267,Padmed Laxan,60 Stk,,,,60.0,,,,,,,60,Aloe extractum siccum normatum,12.5,12.5,mg,750.0,0,,HIGH,P9_SIMPLE,K,A06AB20,15.25,5.52
9438,5960,7680605300021,60530002,2268,Palexia,20 Stk,,,,20.0,,,,,,,20,Tapentadolum,50.0,50,mg,1000.0,0,,HIGH,P9_SIMPLE,,N02AX06,34.8,16.89
9439,5961,7680605300038,60530003,2268,Palexia,60 Stk,,,,60.0,,,,,,,60,Tapentadolum,50.0,50,mg,3000.0,0,,HIGH,P9_SIMPLE,,N02AX06,63.25,43.06
9440,5962,7680605300069,60530006,2268,Palexia,20 Stk,,,,20.0,,,,,,,20,Tapentadolum,50.0,50,mg,1000.0,0,,HIGH,P9_SIMPLE,,N02AX06,41.5,23.05
9441,5963,7680605300076,60530007,2268,Palexia,60 Stk,,,,60.0,,,,,,,60,Tapentadolum,50.0,50,mg,3000.0,0,,HIGH,P9_SIMPLE,,N02AX06,80.35,58.77
9442,5964,7680605300144,60530014,2268,Palexia,20 Stk,,,,20.0,,,,,,,20,Tapentadolum,50.0,50,mg,1000.0,0,,HIGH,P9_SIMPLE,,N02AX06,46.55,27.69
9443,5965,7680605300151,60530015,2268,Palexia,60 Stk,,,,60.0,,,,,,,60,Tapentadolum,50.0,50,mg,3000.0,0,,HIGH,P9_SIMPLE,,N02AX06,93.2,70.62
9444,5968,7680624520011,62452001,2269,Palexia,30 Stk,,,,30.0,,,,,,,30,Tapentadolum,25.0,25,mg,750.0,0,,HIGH,P9_SIMPLE,O,N02AX06,33.75,15.75
9445,5969,7680624520028,62452002,2269,Palexia,60 Stk,,,,60.0,,,,,,,60,Tapentadolum,25.0,25,mg,1500.0,0,,HIGH,P9_SIMPLE,O,N02AX06,47.25,27.96
9446,5970,7680624520035,62452003,2269,Palexia,30 Stk,,,,30.0,,,,,,,30,Tapentadolum,25.0,25,mg,750.0,0,,HIGH,P9_SIMPLE,O,N02AX06,45.15,26.07
9447,5971,7680624520042,62452004,2269,Palexia,60 Stk,,,,60.0,,,,,,,60,Tapentadolum,25.0,25,mg,1500.0,0,,HIGH,P9_SIMPLE,O,N02AX06,66.95,45.87
9448,5972,7680624520059,62452005,2269,Palexia,30 Stk,,,,30.0,,,,,,,30,Tapentadolum,25.0,25,mg,750.0,0,,HIGH,P9_SIMPLE,O,N02AX06,59.5,39.1
9449,5973,7680624520066,62452006,2269,Palexia,60 Stk,,,,60.0,,,,,,,60,Tapentadolum,25.0,25,mg,1500.0,0,,HIGH,P9_SIMPLE,O,N02AX06,92.5,68.82
9450,5974,7680624520073,62452007,2269,Palexia,30 Stk,,,,30.0,,,,,,,30,Tapentadolum,25.0,25,mg,750.0,0,,HIGH,P9_SIMPLE,O,N02AX06,73.85,52.13
9451,5975,7680624520080,62452008,2269,Palexia,60 Stk,,,,60.0,,,,,,,60,Tapentadolum,25.0,25,mg,1500.0,0,,HIGH,P9_SIMPLE,O,N02AX06,117.55,91.76
9452,5976,7680624520097,62452009,2269,Palexia,30 Stk,,,,30.0,,,,,,,30,Tapentadolum,25.0,25,mg,750.0,0,,HIGH,P9_SIMPLE,O,N02AX06,88.25,65.18
9453,5977,7680624520103,62452010,2269,Palexia,60 Stk,,,,60.0,,,,,,,60,Tapentadolum,25.0,25,mg,1500.0,0,,HIGH,P9_SIMPLE,O,N02AX06,142.85,114.71
9454,5966,7680624520110,62452011,2269,Palexia,30 Stk,,,,30.0,,,,,,,30,Tapentadolum,25.0,25,mg,750.0,0,,HIGH,P9_SIMPLE,O,N02AX06,25.1,7.88
9455,5967,7680624520127,62452012,2269,Palexia,60 Stk,,,,60.0,,,,,,,60,Tapentadolum,25.0,25,mg,1500.0,0,,HIGH,P9_SIMPLE,O,N02AX06,31.8,13.97
9456,5978,7680628410011,62841001,2270,Palexia,Fl 100 ml,BOTTLE,Fl,1.0,,100.0,ml,100.0,,,,1,Tapentadolum,20.0,20,mg,20.0,0,,HIGH,P6_FORM_VOL,,N02AX06,53.8,32.59
9457,12035,7680628410042,62841004,2270,Palexia,Fl 100 ml,BOTTLE,Fl,1.0,,100.0,ml,100.0,,,,1,Tapentadolum,20.0,20,mg,20.0,0,,HIGH,P6_FORM_VOL,,N02AX06,51.85,32.59
9458,9679,7680672000015,67200001,3515,Paliperidon Sandoz,Blist 28 Stk,BLISTER,Blist,28.0,28.0,,,,,,,28,Paliperidonum,3.0,3,mg,84.0,0,,HIGH,P5_FORM_STK,G,N05AX13,120.25,95.46
9459,9680,7680672000039,67200003,3515,Paliperidon Sandoz,Blist 28 Stk,BLISTER,Blist,28.0,28.0,,,,,,,28,Paliperidonum,3.0,3,mg,84.0,0,,HIGH,P5_FORM_STK,G,N05AX13,120.25,95.46
9460,9681,7680672000053,67200005,3515,Paliperidon Sandoz,Blist 28 Stk,BLISTER,Blist,28.0,28.0,,,,,,,28,Paliperidonum,3.0,3,mg,84.0,0,,HIGH,P5_FORM_STK,G,N05AX13,159.5,131.57
9461,13527,7680693560017,69356001,4318,Paliperidon Spirig HC retard,Fertspr 1 Stk,SYRINGE,Fertspr,1.0,1.0,,,,,,,1,Paliperidonum,25.0,25,mg,25.0,0,,HIGH,P5_FORM_STK,G,N05AX13,91.1,68.67
9462,13528,7680693560024,69356002,4318,Paliperidon Spirig HC retard,Fertspr 1 Stk,SYRINGE,Fertspr,1.0,1.0,,,,,,,1,Paliperidonum,25.0,25,mg,25.0,0,,HIGH,P5_FORM_STK,G,N05AX13,138.9,112.62
9463,13529,7680693560031,69356003,4318,Paliperidon Spirig HC retard,Fertspr 1 Stk,SYRINGE,Fertspr,1.0,1.0,,,,,,,1,Paliperidonum,25.0,25,mg,25.0,0,,HIGH,P5_FORM_STK,G,N05AX13,186.4,156.28
9464,13530,7680693560048,69356004,4318,Paliperidon Spirig HC retard,Fertspr 1 Stk,SYRINGE,Fertspr,1.0,1.0,,,,,,,1,Paliperidonum,25.0,25,mg,25.0,0,,HIGH,P5_FORM_STK,G,N05AX13,224.6,191.41
9465,13531,7680693560055,69356005,4318,Paliperidon Spirig HC retard,Fertspr 1 Stk,SYRINGE,Fertspr,1.0,1.0,,,,,,,1,Paliperidonum,25.0,25,mg,25.0,0,,HIGH,P5_FORM_STK,G,N05AX13,276.3,238.98
9466,9871,7680672130019,67213001,3538,Paliperidon-Mepha retard,Blist 28 Stk,BLISTER,Blist,28.0,28.0,,,,,,,28,Paliperidonum,3.0,3,mg,84.0,0,,HIGH,P5_FORM_STK,G,N05AX13,120.25,95.46
9467,9872,7680672130033,67213003,3538,Paliperidon-Mepha retard,Blist 28 Stk,BLISTER,Blist,28.0,28.0,,,,,,,28,Paliperidonum,3.0,3,mg,84.0,0,,HIGH,P5_FORM_STK,G,N05AX13,120.25,95.46
9468,9873,7680672130057,67213005,3538,Paliperidon-Mepha retard,Blist 28 Stk,BLISTER,Blist,28.0,28.0,,,,,,,28,Paliperidonum,3.0,3,mg,84.0,0,,HIGH,P5_FORM_STK,G,N05AX13,159.5,131.57
9469,5979,7680532220645,53222064,2271,Palladon,30 Stk,,,,30.0,,,,,,,30,Hydromorphoni hydrochloridum,1.3,1.3,mg,39.0,0,,HIGH,P9_SIMPLE,,N02AA03,26.2,9.0
9470,5980,7680532220805,53222080,2271,Palladon,30 Stk,,,,30.0,,,,,,,30,Hydromorphoni hydrochloridum,1.3,1.3,mg,39.0,0,,HIGH,P9_SIMPLE,,N02AA03,33.75,15.95
9471,5981,7680532231092,53223109,2272,Palladon,30 Stk,,,,30.0,,,,,,,30,Hydromorphoni hydrochloridum,4.0,4,mg,120.0,0,,HIGH,P9_SIMPLE,,N02AA03,34.85,16.93
9472,5982,7680532231177,53223117,2272,Palladon,60 Stk,,,,60.0,,,,,,,60,Hydromorphoni hydrochloridum,4.0,4,mg,240.0,0,,HIGH,P9_SIMPLE,,N02AA03,53.25,33.86
9473,5983,7680532231252,53223125,2272,Palladon,30 Stk,,,,30.0,,,,,,,30,Hydromorphoni hydrochloridum,4.0,4,mg,120.0,0,,HIGH,P9_SIMPLE,,N02AA03,50.75,31.55
9474,5984,7680532231337,53223133,2272,Palladon,60 Stk,,,,60.0,,,,,,,60,Hydromorphoni hydrochloridum,4.0,4,mg,240.0,0,,HIGH,P9_SIMPLE,,N02AA03,76.75,55.49
9475,5985,7680532231412,53223141,2272,Palladon,30 Stk,,,,30.0,,,,,,,30,Hydromorphoni hydrochloridum,4.0,4,mg,120.0,0,,HIGH,P9_SIMPLE,,N02AA03,74.95,53.84
9476,5986,7680532231689,53223168,2272,Palladon,60 Stk,,,,60.0,,,,,,,60,Hydromorphoni hydrochloridum,4.0,4,mg,240.0,0,,HIGH,P9_SIMPLE,,N02AA03,119.5,94.78
9477,5987,7680532231764,53223176,2272,Palladon,30 Stk,,,,30.0,,,,,,,30,Hydromorphoni hydrochloridum,4.0,4,mg,120.0,0,,HIGH,P9_SIMPLE,,N02AA03,89.2,66.94
9478,5988,7680532231849,53223184,2272,Palladon,60 Stk,,,,60.0,,,,,,,60,Hydromorphoni hydrochloridum,4.0,4,mg,240.0,0,,HIGH,P9_SIMPLE,,N02AA03,144.5,117.75
