cashback_segment_id,segment_id,limitation_id,preparation_id,limitation_code,product_name,indication_name,indication_code,cashback_extract,cashback_company,detection_patterns,rule_calc_type,rule_calc_value,rule_unit,rule_threshold_type,rule_threshold_value,rule_threshold_unit,rule_thresholds_all,rule_cond_treatment_stop,rule_cond_adverse_effects,rule_cond_treatment_failure,rule_cotreatments,indication_name_fr,segment_order
135,486,2259,3842,OYAVAS2,Oyavas,Nierenzellkarzinom,21272.03,"Dans cette indication, sur demande de l’assureur-maladie chez qui la personne était assurée au moment de l’achat, Spirig Healthcare SA rembourse pour le traitement Fr. 0.64 par mg d’Oyavas. En cas de prescription médicale appropriée, Oyavas est remboursé jusqu’à progression de la maladie. La taxe sur la valeur ajoutée ne peut pas être exigée en sus de ce montant. La demande de remboursement doit intervenir en règle générale dans les 3 mois qui suivent l’administration.",Spirig Healthcare SA,company_rembourse,chf_fixed,0.64,per_mg,,,,,0,0,1,"[""OYAVAS""]",Carcinome rénal,2
136,487,2259,3842,OYAVAS2,Oyavas,Mammakarzinom,21272.04,"Dans cette indication, sur demande de l’assureur-maladie chez qui la personne était assurée au moment de l’achat, Spirig Healthcare SA rembourse pour le traitement Fr. 0.34 par mg d’Oyavas. En cas de prescription médicale appropriée, Oyavas est remboursé jusqu’à progression de la maladie. La taxe sur la valeur ajoutée ne peut pas être exigée en sus de ce montant. La demande de remboursement doit intervenir en règle générale dans les 3 mois qui suivent l’administration.",Spirig Healthcare SA,company_rembourse,chf_fixed,0.34,per_mg,,,,,0,0,1,"[""OYAVAS""]",Carcinome mammaire,3
276,1233,3152,3842,OYAVAS2.03,Oyavas,Nierenzellkarzinom,21272.03,"Dans cette indication, sur demande de l’assureur-maladie chez qui la personne était assurée au moment de l’achat, Spirig Healthcare SA rembourse pour le traitement Fr. 0.27 par mg d’Oyavas. En cas de prescription médicale appropriée, Oyavas est remboursé jusqu’à progression de la maladie. La taxe sur la valeur ajoutée ne peut pas être exigée en sus de ce montant. La demande de remboursement doit intervenir en règle générale dans les 3 mois qui suivent l’administration.",Spirig Healthcare SA,company_rembourse,chf_fixed,0.27,per_mg,,,,,0,0,1,"[""OYAVAS""]",Carcinome rénal,0
277,1234,3153,3842,OYAVAS2.04,Oyavas,Mammakarzinom,21272.04,"Dans cette indication, sur demande de l’assureur-maladie chez qui la personne était assurée au moment de l’achat, Spirig Healthcare SA rembourse pour le traitement Fr. 0.10 par mg d’Oyavas. En cas de prescription médicale appropriée, Oyavas est remboursé jusqu’à progression de la maladie. La taxe sur la valeur ajoutée ne peut pas être exigée en sus de ce montant. La demande de remboursement doit intervenir en règle générale dans les 3 mois qui suivent l’administration.",Spirig Healthcare SA,company_rembourse,chf_fixed,0.1,per_mg,,,,,0,0,1,"[""OYAVAS""]",Carcinome mammaire,0
137,491,2261,3842,OYAVASHCC,Oyavas,OYAVAS in Kombination mit Atezolizumab (TECENTRIQ) zur Behandlung des inoperablen oder metastasierten hepatozellulären Karzinoms (HCC),21272.08,"En ce qui concerne le remboursement d’OYAVAS dans cette indication respecter également la limitation suivante: Le titulaire de l’autorisation rembourse à l’assureur-maladie auprès duquel était assurée la personne au moment de l’achat, et sur première demande de celui-ci, une part définie du prix départ usine pour chaque boîte d'OYAVAS en association avec de l'atézolizumab (TECENTRIQ) acquise pour l’indication du traitement du CHC.",,titulaire_rembourse,full_refund_pex,,per_box,,,,,0,0,0,"[""OYAVAS"", ""TECENTRIQ""]",OYAVAS en association avec l’atezolizumab (TECENTRIQ) pour le traitement du carcinome hépatocellulaire inopérable ou métastatique (CHC),0
247,1163,3000,3842,OYAVASHCC,Oyavas,OYAVAS in Kombination mit Atezolizumab (TECENTRIQ) zur Behandlung des inoperablen oder metastasierten hepatozellulären Karzinoms (HCC),21272.08,"En ce qui concerne le remboursement d’OYAVAS dans cette indication respecter également la limitation suivante: Le titulaire de l’autorisation rembourse à l’assureur-maladie auprès duquel était assurée la personne au moment de l’achat, et sur première demande de celui-ci, une part définie du prix départ usine pour chaque boîte d'OYAVAS en association avec de l'atézolizumab (TECENTRIQ) acquise pour l’indication du traitement du CHC.",,titulaire_rembourse,full_refund_pex,,per_box,,,,,0,0,0,"[""OYAVAS"", ""TECENTRIQ""]",OYAVAS en association avec l’atezolizumab (TECENTRIQ) pour le traitement du carcinome hépatocellulaire inopérable ou métastatique (CHC),0
346,1773,3667,3842,OYAVASHCC,Oyavas,Oyavas in Kombination mit Atezolizumab (TECENTRIQ) zur Behandlung des inoperablen oder metastasierten hepatozellulären Karzinoms (HCC),21272.08,"En ce qui concerne le remboursement d'Oyavas dans cette indication respecter également la limitation suivante: Le titulaire de l’autorisation rembourse à l’assureur-maladie auprès duquel était assurée la personne au moment de l’achat, et sur première demande de celui-ci, une part définie du prix départ usine pour chaque boîte d'Oyavas en association avec de l'atézolizumab (TECENTRIQ) acquise pour l’indication du traitement du CHC.",,titulaire_rembourse,full_refund_pex,,per_box,,,,,0,0,0,"[""OYAVAS"", ""TECENTRIQ""]",Oyavas en association avec l’atezolizumab (TECENTRIQ) pour le traitement du carcinome hépatocellulaire inopérable ou métastatique (CHC),0
407,2069,4308,2339,PERJETA.01,Perjeta,Metastasiertes Mammakarzinom,19972.01,"Sur première demande de l’assureur-maladie auprès duquel la personne était assurée au moment de l’achat, le titulaire de l’autorisation Roche Pharma (Suisse) SA rembourse la somme de 300.47 francs à l’assureur-maladie pour chaque boîte de PERJETA achetée en cas d’un cancer du sein métastatique. La taxe sur la valeur ajoutée ne peut pas être exigée en sus de cette partie du prix de fabrique. La demande de remboursement doit intervenir à partir du moment de l’administration.",Roche Pharma (Suisse) SA,company_rembourse,chf_fixed,300.47,per_box,,,,,0,0,0,"[""PERJETA""]",Cancer du sein métastatique,0
456,2284,4651,2339,PERJETA.01,Perjeta,Metastasiertes Mammakarzinom,19972.01,"Sur première demande de l’assureur-maladie auprès duquel la personne était assurée au moment de l’achat, le titulaire de l’autorisation Roche Pharma (Suisse) SA rembourse la somme de 300.47 francs à l’assureur-maladie pour chaque boîte de PERJETA achetée en cas d’un cancer du sein métastatique. La taxe sur la valeur ajoutée ne peut pas être exigée en sus de cette partie du prix de fabrique. La demande de remboursement doit intervenir à partir du moment de l’administration.",Roche Pharma (Suisse) SA,company_rembourse,chf_fixed,300.47,per_box,,,,,0,0,0,"[""PERJETA""]",Cancer du sein métastatique,0
408,2070,4309,2339,PERJETA.02,Perjeta,Neoadjuvante Therapie des Mammakarzinoms,19972.02,"Sur première demande de l’assureur-maladie auprès duquel la personne était assurée au moment de l’achat (début du traitement), le titulaire de l’autorisation Roche Pharma (Suisse) SA rembourse un montant forfaitaire unique sur la combinaison de PERJETA et du trastuzumab de 4'197.69 francs par cas de néoadjuvant ou patient. Le remboursement est indépendant du nombre réel de cycles thérapeutiques néoadjuvants et ne peut être combiné à des remboursements supplémentaires par flacon. La taxe sur la valeur ajoutée ne peut pas être exigée en sus de cette partie du prix de fabrique. La demande de remboursement doit intervenir à partir du moment de l’administration.",Roche Pharma (Suisse) SA,company_rembourse,chf_fixed,197.69,per_flacon,flat_fee_unique,,flat_fee,"[{""type"": ""flat_fee_unique"", ""value"": null, ""unit"": ""flat_fee"", ""match"": ""montant forfaitaire unique""}]",0,0,0,"[""PERJETA""]",Traitement néoadjuvant du cancer du sein,0
457,2285,4652,2339,PERJETA.02,Perjeta,Neoadjuvante Therapie des Mammakarzinoms,19972.02,"Sur première demande de l’assureur-maladie auprès duquel la personne était assurée au moment de l’achat (début du traitement), le titulaire de l’autorisation Roche Pharma (Suisse) SA rembourse un montant forfaitaire unique sur la combinaison de PERJETA et du trastuzumab de 4'197.69 francs par cas de néoadjuvant ou patient. Le remboursement est indépendant du nombre réel de cycles thérapeutiques néoadjuvants et ne peut être combiné à des remboursements supplémentaires par flacon. La taxe sur la valeur ajoutée ne peut pas être exigée en sus de cette partie du prix de fabrique. La demande de remboursement doit intervenir à partir du moment de l’administration.",Roche Pharma (Suisse) SA,company_rembourse,chf_fixed,197.69,per_flacon,flat_fee_unique,,flat_fee,"[{""type"": ""flat_fee_unique"", ""value"": null, ""unit"": ""flat_fee"", ""match"": ""montant forfaitaire unique""}]",0,0,0,"[""PERJETA""]",Traitement néoadjuvant du cancer du sein,0
409,2071,4310,2339,PERJETA.03,Perjeta,Adjuvante Therapie des Mammakarzinoms,19972.03,"Sur première demande de l’assureur-maladie auprès duquel la personne était assurée au moment de l’achat, le titulaire de l’autorisation Roche Pharma (Suisse) SA et le titulaire de l’autorisation pour le trastuzumab remboursent à l’assureur-maladie une partie déterminée du prix de fabrique pour chaque boîte de PERJETA et de trastuzumab achetée dans le cadre d’un traitement adjuvant (post-opératoire).",Roche Pharma (Suisse) SA,rembourse_assurance,unknown,,per_box,,,,,0,0,0,"[""PERJETA""]",Traitement adjuvant du cancer du sein,0
458,2286,4653,2339,PERJETA.03,Perjeta,Adjuvante Therapie des Mammakarzinoms,19972.03,"Sur première demande de l’assureur-maladie auprès duquel la personne était assurée au moment de l’achat, le titulaire de l’autorisation Roche Pharma (Suisse) SA et le titulaire de l’autorisation pour le trastuzumab remboursent à l’assureur-maladie une partie déterminée du prix de fabrique pour chaque boîte de PERJETA et de trastuzumab achetée dans le cadre d’un traitement adjuvant (post-opératoire).",Roche Pharma (Suisse) SA,rembourse_assurance,unknown,,per_box,,,,,0,0,0,"[""PERJETA""]",Traitement adjuvant du cancer du sein,0
32,103,1412,2339,PERJETAadjMC,Perjeta,Adjuvante Therapie des Mammakarzinoms,19972.03,"Sur demande de l’assureur-maladie auprès duquel la personne était assurée au moment de l’achat, le titulaire de l’autorisation Roche Pharma (Suisse) SA rembourse à l’assureur-maladie une partie déterminée du prix départ usine pour l’association de Perjeta et Herceptin pour chaque boîte de Perjeta achetée dans le cadre d’un traitement adjuvant (post-opératoire).",Roche Pharma (Suisse) SA,company_rembourse,full_refund_pex,,per_box,,,,,0,0,0,"[""HERCEPTIN"", ""PERJETA""]",Traitement adjuvant du cancer du sein,0
11,48,1059,2339,PERJETAmBC,Perjeta,Metastasierter Brustkrebs (mBC),19972.xx,"Sur demande de l’assureur-maladie auprès duquel la personne était assurée au moment de l’achat, l’entreprise Roche Pharma (Suisse) SA rembourse pour l’association Perjeta et Herceptin la somme de Fr. 452.33 à l’assureur-maladie pour chaque boîte de Perjeta achetée en cas d’un cancer du sein métastatique. La taxe sur la valeur ajoutée ne peut pas être exigée en sus de ce montant. La demande de remboursement doit intervenir en règle générale dans les 6 mois qui suivent l’administration.",Roche Pharma (Suisse) SA,company_rembourse,chf_fixed,452.33,per_box,,,,,0,0,0,"[""PERJETA"", ""HERCEPTIN""]",Cancer du sein métastatique (mBC),0
30,101,1410,2339,PERJETAmBC2,Perjeta,Metastasiertes Mammakarzinom,19972.01,"Sur demande de l’assureur-maladie auprès duquel la personne était assurée au moment de l’achat, le titulaire de l’autorisation Roche Pharma (Suisse) SA rembourse pour l’association Perjeta et Herceptin la somme de Fr. 452.33 à l’assureur-maladie pour chaque boîte de Perjeta achetée en cas d’un cancer du sein métastatique. La taxe sur la valeur ajoutée ne peut pas être exigée en sus de ce montant. La demande de remboursement doit intervenir à partir du moment de l’administration.",Roche Pharma (Suisse) SA,company_rembourse,chf_fixed,452.33,per_box,,,,,0,0,0,"[""PERJETA"", ""HERCEPTIN""]",Cancer du sein métastatique,0
31,102,1411,2339,PERJETAneoa2,Perjeta,Neoadjuvante Therapie des Mammakarzinoms,19972.02,"Sur demande de l’assureur-maladie auprès duquel la personne était assurée au moment de l’achat (début du traitement), le titulaire de l’autorisation Roche Pharma (Suisse) SA rembourse un montant forfaitaire unique sur la combinaison de Perjeta et Herceptin de Fr. 4485.95 par cas de néoadjuvant ou patiente. Le remboursement est indépendant du nombre réel de cycles thérapeutiques d’administration de néoadjuvant et ne peut être combiné à des remboursements supplémentaires par flacon. La taxe sur la valeur ajoutée ne peut pas être exigée en sus de ce montant. La demande de remboursement doit intervenir à partir du moment de l’administration.",Roche Pharma (Suisse) SA,company_rembourse,chf_fixed,4485.95,per_flacon,flat_fee_unique,,flat_fee,"[{""type"": ""flat_fee_unique"", ""value"": null, ""unit"": ""flat_fee"", ""match"": ""montant forfaitaire unique""}]",0,0,0,"[""HERCEPTIN"", ""PERJETA""]",Traitement néoadjuvant du cancer du sein,0
12,49,1060,2339,PERJETAneoad,Perjeta,Neoadjuvante Therapie des Mammakarzinoms,19972.02,"Sur demande de l’assureur-maladie auprès duquel la personne était assurée au moment de l’achat (début du traitement), l’entreprise Roche Pharma (Suisse) SA rembourse un montant forfaitaire unique sur la combinaison de Perjeta et Herceptin de Fr. 4485.95 par cas de néoadjuvant ou patiente. Le remboursement est indépendant du nombre réel de cycles thérapeutiques d’administration de néoadjuvant et ne peut être combiné à des remboursements supplémentaires par flacon. La taxe sur la valeur ajoutée ne peut pas être exigée en sus de ce montant. La demande de remboursement doit en règle générale avoir lieu dans les 6 mois après réception de la facture.",Roche Pharma (Suisse) SA,company_rembourse,chf_fixed,4485.95,per_flacon,flat_fee_unique,,flat_fee,"[{""type"": ""flat_fee_unique"", ""value"": null, ""unit"": ""flat_fee"", ""match"": ""montant forfaitaire unique""}]",0,0,0,"[""HERCEPTIN"", ""PERJETA""]",Traitement néoadjuvant du cancer du sein,0
119,430,2197,2339,PERJTRADOCmc,Perjeta,Metastasiertes Mammakarzinom,19972.01,"Sur première demande de l’assureur-maladie auprès duquel la personne était assurée au moment de l’achat, le titulaire de l’autorisation Roche Pharma (Suisse) SA rembourse la somme de 627.98 francs à l’assureur-maladie pour chaque boîte de Perjeta achetée en cas d’un cancer du sein métastatique. La taxe sur la valeur ajoutée ne peut pas être exigée en sus de cette partie du prix de fabrique. La demande de remboursement doit intervenir à partir du moment de l’administration.",Roche Pharma (Suisse) SA,company_rembourse,chf_fixed,627.98,per_box,,,,,0,0,0,"[""PERJETA""]",Cancer du sein métastatique,0
121,432,2199,2339,PERJadjmam,Perjeta,Adjuvante Therapie des Mammakarzinoms,19972.03,"Sur première demande de l’assureur-maladie auprès duquel la personne était assurée au moment de l’achat, le titulaire de l’autorisation Roche Pharma (Suisse) SA et le titulaire de l’autorisation pour le trastuzumab remboursent à l’assureur-maladie une partie déterminée du prix de fabrique pour chaque boîte de Perjeta et de trastuzumab achetée dans le cadre d’un traitement adjuvant (post-opératoire).",Roche Pharma (Suisse) SA,rembourse_assurance,unknown,,per_box,,,,,0,0,0,"[""PERJETA""]",Traitement adjuvant du cancer du sein,0
120,431,2198,2339,PERJneoad,Perjeta,Neoadjuvante Therapie des Mammakarzinoms,19972.02,"Sur première demande de l’assureur-maladie auprès duquel la personne était assurée au moment de l’achat (début du traitement), le titulaire de l’autorisation Roche Pharma (Suisse) SA rembourse un montant forfaitaire unique sur la combinaison de Perjeta et du trastuzumab de 6'702.71 francs par cas de néoadjuvant ou patient. Le remboursement est indépendant du nombre réel de cycles thérapeutiques néoadjuvants et ne peut être combiné à des remboursements supplémentaires par flacon. La taxe sur la valeur ajoutée ne peut pas être exigée en sus de cette partie du prix de fabrique. La demande de remboursement doit intervenir à partir du moment de l’administration.",Roche Pharma (Suisse) SA,company_rembourse,chf_fixed,702.71,per_flacon,flat_fee_unique,,flat_fee,"[{""type"": ""flat_fee_unique"", ""value"": null, ""unit"": ""flat_fee"", ""match"": ""montant forfaitaire unique""}]",0,0,0,"[""PERJETA""]",Traitement néoadjuvant du cancer du sein,0
